Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Fwd Packets/s,Min Packet Length,Max Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Avg Fwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Init_Win_bytes_forward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
21,4723043.331617521,6,5523.4431259879675,1190.6084792010965,29.909112736922133,562.5135571922806,44.287020727704004,3610702.5629881835,601783.7604980306,1988.5443434980605,715735.9431996704,15266.560840373784,0,0,120,2.0667089533007514,19.974060024249813,1509.0773528147997,0,0,0,0,0,0,0.9324380692235466,562.5135571922806,294.46393965282266,4.449689115261636,115.46596016701221,6,5523.4431259879675,7450.947146101149,2,22.467296344349105,121149.843781684,6519.280293936891,181724.765672526,60574.921890842,373038.0732814711,19551.00642913288,559557.1099222066,186519.03664073555,Infiltration
8080,691878.6286013029,256,40661.21005024528,310.06227140410897,44.29554246209416,52.44127761877693,13.692649657855512,521179.97942606825,2035.8592946330791,23.003377961833422,4300.761730360826,187.99592678770014,0,0,5120,111.84445297472747,28.281261324134924,313.5292357722019,0,1,1,1,0,0,0.8014977351161955,52.44127761877693,29.081714807276484,1.0549448059851376,22.44833030414359,256,40661.21005024528,8322.495224675215,104,12.324410725091482,3082.8376734457124,6193.628003784811,4624.256510168569,1541.4188367228562,58236.2945732506,14852.622180716044,87354.4418598759,29118.1472866253,DoS
443,2490536.3993459167,13,4378.465115074883,505.588588271139,39.54864401332257,215.45192883504663,85.35480339056853,2309354.478436183,177642.6521873987,968.5370656586576,307665.06310078694,40592.688462971586,0,0,260,6.287250603937741,23.515460506936414,505.9606241150121,0,0,0,0,0,0,0.5711056778070236,215.45192883504663,91.48158743820318,3.4568602825821535,28.6238780683422,13,4378.465115074883,7087.877697585128,3,18.297110833912754,18451.97324814323,1686.701381113885,27677.959872214844,9225.986624071615,271210.4314694338,10517.529334913865,406815.64720415074,135605.2157347169,BENIGN
443,2663680.0239538946,38,20919.17449194763,827.9101735463497,42.36028290708175,365.225173498458,92.0104128614517,2026223.6697382235,53321.675519426935,341.2562030793586,107997.99904476565,12032.143904141627,0,0,760,14.341729124927664,19.61403430790856,775.8338260025525,0,0,0,0,1,0,1.0250947399800956,365.225173498458,89.13135922103766,4.1785389906601935,38.2349672139399,38,20919.17449194763,5752.465757635781,21,16.780859160036357,71036.35821696816,7167.2773985769345,106554.53732545224,35518.17910848408,154529.8952471347,23542.34464015782,231794.84287070204,77264.94762356735,Botnet
8080,98407.27495641395,393,5605.808707372944,64.46269833881908,23.114959860571002,38.74544191836679,68.84340172920412,87334.94130164405,222.22631374464135,18.3459990282883,413.92123199169873,46.13051584042739,0,0,7860,136.12033810215559,36.21264106087021,79.20760742141357,1,1,0,0,1,0,0.8421135138151876,38.74544191836679,12.637028120259554,1.096222140534057,2.752624291947319,393,5605.808707372944,9565.909466145984,202,17.760590031517864,9374.996197439992,6370.019800477779,14062.494296159988,4687.498098719996,28891.72533270046,24058.15000665769,43337.58799905069,14445.86266635023,PortScan
21,1502577.8001882911,84,18480.681083137362,185.62015864794353,31.05134272505276,168.90422209729954,100.59003403581707,1264816.4147169238,15057.33827043957,77.96856201666074,31016.47443090435,967.5025661912528,0,0,1680,27.20022664092678,21.25079972505383,47.75393606146048,0,1,0,0,1,0,1.8176727581425274,168.90422209729954,128.61884108503477,0.6041943440572737,37.84368504603452,84,18480.681083137362,9158.579119384402,46,17.69889520002867,40443.15455759045,3173.581127185789,60664.731836385676,20221.577278795226,151175.4691050021,19960.725033898347,226763.20365750312,75587.73455250105,Brute Force
3306,2080471.0683080254,17,5756.274346229058,507.1544746158665,44.385478340017286,266.4782284442548,113.23761586079763,1966411.5748845653,115671.26911085678,985.4640671313342,176982.84563708684,32328.206207104224,0,0,340,3.7765258319678376,38.313147073679716,676.2702800318971,1,0,0,0,0,0,0.9587421109476642,266.4782284442548,112.28148858077328,0.38807094243252394,50.49089586794184,17,5756.274346229058,5283.09105444485,5,13.72198649157141,56889.11268984683,3313.46035875327,85333.66903477024,28444.556344923414,121897.50316777213,14712.571359940412,182846.25475165818,60948.75158388606,BENIGN
53,405553.0704925361,565,27883.084293837273,120.59758075808536,31.998389540049402,19.638081039637747,97.93530203673464,346673.6147392526,613.5816190075267,17.504607806627853,1213.7179443875368,4.609015115080874,0,0,11300,315.1014583684263,29.02438421388881,50.79048726012111,0,1,1,0,0,0,1.0249231756265007,19.638081039637747,137.2187100624757,0.763225503051163,13.051054108011986,565,27883.084293837273,6636.178162561728,309,20.272501087169115,11774.995087901472,265.82056312066015,17662.49263185221,5887.497543950736,73179.76346608752,25217.074735179827,109769.64519913128,36589.88173304376,DDoS
21,143507.00227058152,414,4160.21055071067,119.82350362628021,25.02576941210976,65.59357596040837,125.57565250892588,115014.62956137964,277.8131148825595,13.279756646500102,460.41274513987213,58.32275128163889,0,0,8280,275.8013490959106,38.93417027916037,63.95045571921806,1,1,0,0,0,0,0.9266535314722137,65.59357596040837,34.93656481980322,1.8256303764796922,14.240455761241297,414,4160.21055071067,5511.831782354702,164,20.52092686164708,357.7299769272058,5400.309393933,536.5949653908087,178.8649884636029,98119.82027576333,10993.947673308394,147179.73041364498,49059.91013788166,PortScan
80,2462349.598384896,10,3311.760712312428,480.1132667657147,45.173189519571324,221.13936049583901,45.46935784381457,2407715.2385271313,240771.52385271312,1106.3610056177795,585647.025659156,24563.465613166565,1,0,200,5.71401008249987,29.976237696003157,630.1429025565235,0,0,0,0,0,0,1.0760144983029445,221.13936049583901,108.9600672934953,0.6519119313928776,60.48207457051292,10,3311.760712312428,8691.873483648267,4,26.29337641331198,78500.76630422134,4132.352749025751,117751.149456332,39250.38315211067,242263.2520940812,26292.494068146327,363394.8781411218,121131.6260470406,BENIGN
23,2435987.7498595035,12,2470.156692433886,457.6460194819248,49.81592573797686,321.3170167033358,28.27689520513151,2565088.842570828,213757.40354756897,754.6862788557477,400817.6108299183,21233.42669295909,0,0,240,6.619242140497457,40.32721729065587,444.62300828861464,0,0,0,1,1,0,1.609723131507105,321.3170167033358,90.25339470164812,0.1813118302504657,65.01303574664406,12,2470.156692433886,5272.13273302124,4,24.009355283129317,66544.63710639365,2556.3754826850245,99816.95565959049,33272.31855319683,230238.98373217098,20872.129346953407,345358.47559825645,115119.49186608549,BENIGN
80,507088.73294503824,14,5376.961404545247,551.8973795827608,48.95512684055381,343.6684513127882,102.79752098173685,471235.9051938108,33659.70751384363,657.5163833607419,58573.71476582976,13270.84684829492,1,0,280,5.695483858183525,29.278732843552163,568.607660949898,0,0,0,0,0,0,1.0995151221866057,343.6684513127882,103.9282016645591,1.8094924752681751,72.75297873486885,14,5376.961404545247,5481.255891307742,4,12.875461844533838,54304.19280156476,6589.674108234264,81456.28920234714,27152.09640078238,154503.73952765868,32792.169541152194,231755.609291488,77251.86976382934,BENIGN
3306,745802.2862030801,289,32427.93589209804,120.86977078842719,23.688205531192047,90.43876350534619,79.7063448598412,729992.6725675416,2525.926202655853,53.56108263899209,6373.447990670411,232.63111665045065,0,0,5780,188.56438168856968,35.579781701765846,625.3549164951344,0,1,0,0,1,0,0.6814214425758062,90.43876350534619,7.455701780253754,1.6014229758978378,9.306389072280034,289,32427.93589209804,3154.608089863541,129,22.650793457616412,4030.0769524067473,3108.4858051247206,6045.115428610121,2015.0384762033736,9239.459364933791,10077.243672291168,13859.189047400687,4619.729682466896,DoS
21,2168478.338030095,14,2308.998993110227,695.1355168635633,33.60428631337484,269.42055989555695,89.98443520773674,2098191.108108442,149870.79343631727,588.882610600276,240668.83099047132,15338.097954436666,0,0,280,6.112453551160623,26.59151154970284,606.4872806134412,0,0,0,0,1,0,0.7829992568933704,269.42055989555695,116.57964180389551,2.8798537401178814,33.362661902274795,14,2308.998993110227,5878.087368953279,4,26.265255819817146,54187.46296429039,8270.846083713002,81281.19444643558,27093.731482145195,144391.37676550096,16467.86126141617,216587.06514825142,72195.68838275048,BENIGN
53,314787.6264502751,618,28716.65556427613,28.14823786459786,39.15656180235215,146.73135621154643,57.70937952228779,299387.77681318985,484.4462407980418,16.89158292304867,833.815531364913,98.16443374549699,0,0,12360,195.50193829579626,45.0733582100831,11.27754417189982,0,1,1,0,1,0,0.5321307628868279,146.73135621154643,48.454276014499314,2.305889850967843,17.522891844055078,618,28716.65556427613,11532.929596703925,296,20.127857770878673,10459.084088046015,5495.953754664096,15688.626132069021,5229.542044023007,48540.86007110181,24274.037768311795,72811.29010665271,24270.430035550904,DDoS
80,1881488.0634801167,11,4222.989574957614,388.40420519009183,53.57591746786538,177.11623404175577,87.92064029209561,1498690.614416678,136244.60131060707,858.7798346788054,284187.46814519184,33968.149933495966,0,0,220,4.37819350215384,10.686267769580056,672.7435227315634,0,0,0,1,1,0,0.9894546524004985,177.11623404175577,101.77570461268162,1.34633172496182,27.30697665386584,11,4222.989574957614,5837.902012826313,5,18.445172288287807,47960.82767957164,2744.7015422695276,71941.24151935746,23980.41383978582,183906.371889264,32276.04898286613,275859.557833896,91953.185944632,BENIGN
443,92434.41174969252,421,4908.974621945438,17.117538881864817,39.11102772571876,30.38297278810294,65.96586186964174,79379.80704381886,188.55061055538923,10.834691264622187,381.63027240078327,49.90213671603993,0,0,8420,223.71200197940163,38.985532001111295,2.2338262168542684,0,1,1,0,0,0,0.6231836765323422,30.38297278810294,1.2967655458626934,0.29737909978070476,26.290266964515304,421,4908.974621945438,10611.622145764857,219,25.73182434267608,17020.107842552854,4366.039396538728,25530.16176382928,8510.053921276427,11328.510465489922,7937.777172881002,16992.765698234885,5664.255232744961,PortScan
3306,3379621.1659458727,10,6746.966985932098,1325.328457468312,29.977583621675596,540.5695985327716,64.06540377261561,2965334.4726990033,296533.44726990035,944.7131340498652,437299.0801250049,70344.43543158527,1,0,200,0.6375425430945394,36.614109129945625,1508.5518786023324,1,0,0,0,0,0,0.863848290574007,540.5695985327716,282.8197789477985,5.426527140597815,106.15516827837706,10,6746.966985932098,9581.156657843483,3,17.11457231050631,105630.31627764327,5770.950073546976,158445.47441646492,52815.15813882164,264951.0827576431,32530.124388684057,397426.6241364646,132475.54137882154,Infiltration
53,1552029.1469383407,46,11441.861724233597,333.786497826705,44.911182922078744,196.87704290150072,101.67287808301724,1459893.2208004172,31736.809147835156,312.1716402628239,67885.16096903916,9338.921891018585,0,0,920,18.94702152492164,20.714251201973973,508.7669278084309,0,0,0,0,0,0,0.4894119380179007,196.87704290150072,142.68547044854517,2.8789573524508816,65.22003930401276,46,11441.861724233597,6948.71273372202,23,20.73066844100782,17393.95766586188,5233.733330834763,26090.93649879282,8696.97883293094,192517.4427638214,28927.33027784135,288776.16414573207,96258.7213819107,Web Attack
8080,906779.0106247163,13,5441.059598458874,405.7621507769181,53.747413581614836,217.688505256398,86.60687487090843,847380.1584818654,65183.08911398965,1149.894469991775,123470.23862039974,11256.690670119004,0,0,260,6.690924172647287,8.560203502091714,458.841390625996,0,0,0,0,1,0,0.5947485864237578,217.688505256398,79.44880505705066,2.0224938757299973,67.25642721224753,13,5441.059598458874,9474.802653548832,8,17.631426941064692,49846.528842592146,8100.667303508647,74769.79326388822,24923.264421296073,214397.4150062495,31205.51145442111,321596.1225093743,107198.70750312475,BENIGN
3306,2345278.6591371265,9,3051.340456401482,488.6235181703057,53.76260389828088,342.7108621089131,77.73477230544935,1885280.6855311329,209475.63172568142,960.2302933549593,575464.7023780718,72405.7392303756,1,1,180,5.0875820428574725,24.875480108297825,661.4267514125856,0,0,0,0,0,0,0.17806427805069314,342.7108621089131,124.55677388405459,1.0644472091496273,20.624613459148758,9,3051.340456401482,12585.6665958595,2,16.60226745889093,49706.53838487376,6413.4867231225835,74559.80757731064,24853.26919243688,143951.7596054837,11584.49930236573,215927.63940822554,71975.87980274185,BENIGN
443,1860204.4232412365,10,2091.8286931516463,492.83848801337575,45.77040113261853,357.0533510481989,59.181939352284516,1640408.6574549903,164040.86574549903,703.5722289225389,184560.72228420182,21144.777138089994,1,0,200,5.422795002319329,21.097676465246877,587.6981275812007,0,0,0,0,1,0,0.9880079890230318,357.0533510481989,63.732783734898064,2.6523948702316686,32.77550419899772,10,2091.8286931516463,11764.825369126764,7,21.709389421101303,43128.79711918737,5346.4799362264275,64693.19567878106,21564.398559593687,115483.50781982508,31136.451879181303,173225.26172973763,57741.75390991254,BENIGN
23,768425.0060344103,281,30571.352033982494,316.48434002439564,22.371207558589767,112.82562770980175,76.84826286103488,547490.8192291212,1948.3659047299686,13.201057573608708,2812.737018604245,212.00923520367394,0,0,5620,160.41943448059573,39.25684997577568,194.5943291504447,0,1,1,0,0,0,1.7885930494868982,112.82562770980175,33.11100221537788,1.111337133561381,31.244287392846317,281,30571.352033982494,10193.239820960724,128,21.69838920029131,496.369569617058,5935.059328909541,744.554354425587,248.184784808529,218218.5559111768,14185.365237625614,327327.8338667652,109109.2779555884,DoS
443,2691860.1805964997,6,1584.15159231403,563.9737602314696,32.49330165215537,152.87686852184305,83.01012397308112,2472438.5030557336,412073.0838426223,965.2145895044464,1233132.0788816237,89478.54711172979,0,0,120,5.0058504073168395,20.17966655443809,639.102044318841,0,0,0,0,1,0,1.520160982514829,152.87686852184305,77.47316524616363,3.6120602528454775,38.80386756783237,6,1584.15159231403,7880.732575541333,10,21.231765526446885,44306.84205722456,1329.0843428749972,66460.26308583684,22153.42102861228,221094.31162078492,21139.000224997268,331641.4674311774,110547.15581039246,BENIGN
53,1512080.8313824958,11,2920.5106327012663,766.1015244335002,42.06285495979836,292.15450071258704,151.19655202926725,1250399.758311563,113672.70530105117,836.5857240902207,315002.2329665008,27148.876347879243,0,0,220,5.18903256718447,22.695317737598426,532.384614676807,0,0,0,0,0,0,1.1399786041992643,292.15450071258704,124.34272259641749,1.207507219574877,71.21807782870385,11,2920.5106327012663,8448.229324182137,5,18.9796874259923,69564.135217328,6143.510900783699,104346.202825992,34782.067608664,144288.2470828352,20701.44224941951,216432.37062425283,72144.1235414176,BENIGN
3389,284847.9434676654,626,38511.8384581442,14.305377468881701,57.603948138075026,69.90741771914671,63.04463950431674,262419.4273746488,419.2003632182888,20.367648852393017,968.476517438219,118.07650588052884,0,0,12520,155.2091862170257,28.77607907329966,115.16094244839347,0,1,1,0,1,0,0.4375344745128764,69.90741771914671,67.61729260251197,0.20832187592586376,7.420930525021248,626,38511.8384581442,4578.537375571909,325,21.52967660441789,11159.34067682574,6371.655604406413,16739.011015238608,5579.67033841287,79134.20436858441,21188.239164244056,118701.30655287662,39567.102184292205,DDoS
22,4895941.291334928,3,3821.57708203482,1890.8389896138767,37.73468461798431,1044.1396660938965,111.28224801009095,3982695.3989206264,1327565.1329735422,6904.389467152634,2270024.393316322,45267.30930757378,1,0,60,0.9362072407542453,38.735558563889896,2328.4222505801426,0,0,0,1,0,0,1.1135984239036572,1044.1396660938965,437.31116604073696,8.874049598326689,173.71185989306863,3,3821.57708203482,10101.864694334467,0,20.696235336227225,153336.19972277907,3048.1009099100575,230004.2995841686,76668.09986138954,709781.2877241151,12227.348944400783,1064671.9315861727,354890.64386205754,Heartbleed
53,2939189.565996565,12,4114.593783577508,312.4230736592084,34.321490153415816,267.1539097951977,67.37078734225017,2678470.6382192844,223205.8865182737,1226.9049097656216,490884.6349335083,110481.41735177011,0,0,240,4.8216169761311285,15.509588856818436,515.0911482716533,0,0,0,0,1,0,1.0587184174273643,267.1539097951977,96.95426122459196,1.7496350339183748,59.84459175965228,12,4114.593783577508,8491.409754207707,8,16.158479948574215,52921.56119647749,4672.978055477796,79382.34179471622,26460.780598238744,240866.12825244953,12637.949484991623,361299.1923786743,120433.06412622477,BENIGN
80,86376.37109049706,430,4935.349851151447,67.74864311327059,38.762582256267656,52.052648556490844,74.50183819482336,91738.08286915407,213.34437876547457,31.71739389410555,370.62526138022844,52.790262741954365,0,0,8600,139.3528606574766,30.356172752310506,135.75613326903976,0,1,1,0,1,0,1.652840826542315,52.052648556490844,45.08070207777393,0.06016956458011358,32.0087283321739,430,4935.349851151447,7463.900863578115,229,30.762645006052132,5279.015972187395,1143.317258108531,7918.523958281093,2639.5079860936976,78349.48396472895,7225.438149046209,117524.22594709342,39174.741982364474,PortScan
443,2379692.6044153715,7,1458.7585833189464,351.7717797382905,32.0535543930552,215.26866281269332,62.02962879156949,1874726.4453573818,267818.0636224831,1293.790985741988,630356.183611602,75516.84004212709,1,0,140,4.717735489211119,35.36965219918467,500.6770147249286,0,0,0,0,0,0,1.2416738361838688,215.26866281269332,20.464255240869264,1.573248816170707,30.218369886890347,7,1458.7585833189464,8582.783909178626,4,18.27779697846642,41184.48563152647,6553.4731660420875,61776.7284472897,20592.242815763235,144453.02157301162,12518.654100550135,216679.5323595174,72226.51078650581,BENIGN
21,1412641.8209742238,45,10958.210580960602,322.04841771922355,30.191988163828682,276.78431904977384,87.87656110525909,991658.9154429032,22036.86478762007,193.2811355806424,31507.241867972913,5418.597112559644,0,0,900,26.18301300087061,17.284657244132344,607.8791023176699,0,1,0,0,0,0,1.2557148681565837,276.78431904977384,54.36700076823343,0.5718977758866961,26.627177978074357,45,10958.210580960602,11729.229984370959,30,27.15587336098357,34009.02622684486,5030.203390549875,51013.539340267285,17004.51311342243,53332.95210472937,23314.993978000333,79999.42815709405,26666.476052364684,Web Attack
21,1002046.2069401033,12,3370.7291192169914,469.0503756137669,46.16582963924071,250.0185589101776,76.41256775569317,873456.0053280324,72788.0004440027,901.621598771748,131158.78000456194,22927.990388535225,0,0,240,6.026285947932531,24.67161485277298,717.2702805403629,1,0,0,0,1,0,0.944225059574372,250.0185589101776,140.25563708936687,2.026824943325988,41.029220397281115,12,3370.7291192169914,4679.626728962696,4,19.86748667762849,33807.51757207576,4411.839017651296,50711.27635811364,16903.75878603788,292001.86694213405,24441.307055339992,438002.8004132011,146000.93347106702,BENIGN
23,76474.70444004273,376,920.9541523080222,3.108432871872253,42.70412691750858,6.659414961397762,72.98239630800549,67330.68682400684,179.0709755957629,19.47081973380812,282.2355024848739,79.29234408027666,0,0,7520,170.19396601468225,35.66519708328393,184.0023191817664,0,1,1,0,1,0,0.8681620101694245,6.659414961397762,55.975918263558825,1.013380705884112,3.745852815489612,376,920.9541523080222,9096.100675164367,194,20.760577290166587,11824.472130185482,2522.2650257940363,17736.708195278225,5912.236065092741,9809.296750712674,20499.72276412798,14713.945126069011,4904.648375356337,PortScan
3306,1681360.1069197045,52,14166.945271752707,348.60179200113083,26.66148035262614,270.03655906951394,84.08651756723617,1415977.5278231825,27230.33707352274,234.6023270933838,40367.37797666795,8495.409805646985,1,0,1040,11.78624399825443,29.85064545304858,299.1118644090999,0,1,0,1,1,0,0.903855859611226,270.03655906951394,51.995625215702354,1.2049756348985645,21.21009888953833,52,14166.945271752707,5533.7773161553,20,25.02130804310841,30388.571897799397,2443.192609392555,45582.857846699095,15194.285948899698,105441.37419186208,16571.62847586207,158162.06128779313,52720.68709593104,Web Attack
22,506790.1659749043,96,17468.004003826692,210.3643337398529,32.306378233588106,178.8080270260757,95.73661862227983,500574.3665035821,5214.316317745647,182.3645656577031,13909.037721933875,190.54859173327503,0,0,1920,41.702000135537325,10.786360512675323,273.09914238840736,0,1,0,0,1,0,0.4264267461066844,178.8080270260757,53.04187400122459,1.6337963506819568,15.221291838299924,96,17468.004003826692,8105.134673759969,34,18.531100317087922,27873.945214552674,1992.2348643861274,41810.91782182901,13936.972607276337,248782.35352696234,36017.84384325289,373173.5302904435,124391.17676348117,Brute Force
3306,2220679.3462649747,8,2136.410933739793,508.4500877875185,44.01871067554928,243.1039717747819,92.10177319474388,2255292.070607367,281911.5088259209,713.6101808910548,258871.5790938058,22911.68834904419,0,0,160,3.825025689434068,31.796903253131344,726.2012376544201,0,0,0,0,1,0,1.0235022667805904,243.1039717747819,145.83853593044574,0.45185588083480743,56.249675315303904,8,2136.410933739793,5617.556222992507,4,25.2220350055914,65284.4545621376,6295.137539017979,97926.6818432064,32642.2272810688,338762.42361274944,21903.483203075866,508143.63541912416,169381.21180637472,BENIGN
80,343971.0056954505,598,21575.396322000972,4.974154623671524,35.97525691185243,32.81047576262686,82.20192609641136,373806.9225488426,625.0951882087669,14.236544717625904,473.06486951425035,110.51234594598536,0,0,11960,406.01252969486217,20.4355407149733,164.47428365908158,0,1,1,0,1,0,0.9424846438461271,32.81047576262686,35.98775533895453,1.0655789165512144,10.937917353620099,598,21575.396322000972,8461.432375287883,283,22.036180827911224,27786.39840288518,4379.70828435516,41679.59760432777,13893.19920144259,100718.42598394994,14290.34355251157,151077.63897592493,50359.21299197497,DDoS
53,105877.54025590088,383,6982.386276141778,61.961370053580175,37.0228653224159,36.66613931382028,119.70111388749919,112001.46631621663,292.43202693529145,27.7075924454706,841.5530573157434,61.91678756123527,0,0,7660,177.66337806507082,33.1039888609123,134.85502071108914,0,1,0,0,1,0,0.8332002594471501,36.66613931382028,12.39104512087387,0.2897692925511335,19.335559175305818,383,6982.386276141778,5152.341446350133,210,17.04618513526138,3467.6445357601915,8623.845952163738,5201.466803640287,1733.8222678800958,6901.721412265859,26474.38529364523,10352.582118398788,3450.8607061329294,PortScan
53,688784.8003593638,94,20715.76954049655,107.02460790808504,42.456207633951195,137.2899297531031,101.90971348270958,631659.0610770761,6719.77724550081,97.60533306716181,17303.572535753858,1960.5278166487174,1,0,1880,30.406597363003975,30.16858779863804,308.17014197257265,1,0,0,0,1,0,0.9633625894468044,137.2899297531031,58.686733901491564,0.3704731451312301,22.474108907546817,94,20715.76954049655,6506.753922311209,43,14.525526405271748,17243.294054511443,4091.2073232806924,25864.941081767167,8621.647027255722,62153.317981813925,12763.539106387063,93229.97697272089,31076.658990906963,Brute Force
21,119367.84573438877,392,7288.285332765103,84.02532522359014,47.62059926856318,57.260132153192515,101.47306555029154,114447.28319824423,291.9573550975618,32.61654156187711,908.7190254074272,43.07158316876481,0,0,7840,146.04016864538443,38.40729251454424,50.11696325877019,0,1,1,0,0,0,0.26792831671767925,57.260132153192515,71.88016963644989,0.5380949939769909,15.939538348809734,392,7288.285332765103,5630.685546651093,185,26.365775151711123,11697.315327137892,3405.527929759455,17545.97299070684,5848.657663568946,13210.305723438509,15474.483889609824,19815.458585157765,6605.152861719254,PortScan
80,1638938.8648857046,13,2762.9418351482127,335.6886904341598,41.886850214366426,225.0016962667522,96.18610294410297,1612271.4350287754,124020.87961759811,1531.7528931320762,321686.9974375447,30788.120948635034,1,1,260,3.5292056227671287,15.907004076686924,480.23219247304235,0,0,0,1,1,0,0.6044658517735445,225.0016962667522,135.64429272354903,1.210141664969537,61.66897825709515,13,2762.9418351482127,8084.244322774056,5,14.191494528730193,54500.15147862585,3499.9455135883327,81750.22721793878,27250.075739312924,186762.48556053406,12558.029591564737,280143.7283408011,93381.24278026703,BENIGN
53,1970072.8011520742,6,1722.7190920381445,575.6902972976952,46.75514744634748,249.87701123344362,96.66190509927803,1854679.6132685533,309113.26887809223,1625.1917988357732,603194.9553000628,45069.36123015662,0,0,120,4.648143379230949,36.20754769658454,722.6041702755786,0,0,0,0,1,0,1.1697209257831784,249.87701123344362,58.59661057057699,0.9421865886269924,55.22969657417393,6,1722.7190920381445,9826.937102170092,3,19.17344485232018,46827.86635622679,3047.2790836494414,70241.79953434019,23413.933178113395,185312.74868104514,15404.23549639059,277969.1230215677,92656.37434052257,BENIGN
21,69210.07084202096,411,5371.456719967941,91.03838146863319,43.637177973274355,57.08127129349042,77.81729147501738,63802.06626359537,155.23617095765297,29.176796885592648,421.4514978605746,47.00705902736451,0,0,8220,235.20112219766173,38.73869214290076,70.89065660306845,0,1,0,0,1,0,0.15888632311216067,57.08127129349042,31.749898975549158,0.12180721808525519,47.896733100666864,411,5371.456719967941,11592.011758988343,182,17.31737157317048,9973.328045431806,2416.303041155777,14959.992068147709,4986.664022715903,27387.831600276208,20937.0039384685,41081.747400414315,13693.915800138104,PortScan
3389,461150.197706999,256,21870.312522629225,129.37966167632527,35.481798066291645,111.00665465795421,60.67374941822481,343980.28490945767,1343.672987927569,36.777251355802186,3685.7503460747266,333.7839810923943,0,0,5120,145.4713309290887,33.535330521033885,60.015911402033254,1,1,0,0,1,0,0.4496141036697363,111.00665465795421,6.90055458660963,2.0005767599354196,15.177655211958225,256,21870.312522629225,7254.921166092255,133,21.822531918346485,14360.695428679275,6791.757858934277,21541.043143018913,7180.347714339638,113269.1359612181,6506.715035275827,169903.70394182715,56634.56798060905,DoS
23,2108480.9118072623,12,4115.906962215691,737.2418034079571,57.41330868993755,207.90635062228617,56.00091546053554,1731731.309693795,144310.9424744829,1008.8873293437065,227637.67563100244,28456.897988939956,1,0,240,2.0534499521178358,23.775584632203017,412.2012520255025,0,0,0,0,1,0,0.7681182327281114,207.90635062228617,190.7493617885387,2.946925462746181,17.642779550868575,12,4115.906962215691,8398.076402617615,11,23.670043947963734,69903.18546352212,2133.9264965476173,104854.77819528319,34951.59273176106,183305.8377140016,38303.80230393888,274958.7565710024,91652.9188570008,BENIGN
53,2513035.9850767665,12,3209.036232990405,433.8900867815557,59.911917670270995,216.8231528172548,69.52070427292313,2335287.588975715,194607.29908130958,717.7578977558128,447434.7817394318,37830.84332189057,0,0,240,4.251959984602938,29.10116329946817,484.21708573884155,0,0,0,0,0,0,0.8778468762608178,216.8231528172548,99.45157206739258,1.6418195133446012,40.10888225508158,12,3209.036232990405,9029.507458579079,1,17.972953799746232,58695.74942903856,4338.383676855616,88043.62414355784,29347.87471451928,163840.10718642536,7071.303259303484,245760.16077963804,81920.05359321268,BENIGN
3389,1311978.3342134259,13,1823.427894492228,579.0423338806575,39.276730599232884,277.7793083430733,124.39792459463382,1139162.058463084,87627.85065100646,1044.9742494017617,156043.6230783623,9761.458083774252,1,0,260,4.018836393126737,32.75733494252143,618.6886273701925,1,1,0,0,1,0,1.0518702675305855,277.7793083430733,53.56024865101144,2.9768668947407955,67.43587444795631,13,1823.427894492228,7322.877237629495,6,17.192502722263022,62684.46355688086,5080.234616783604,94026.69533532129,31342.23177844043,151773.62005130097,21944.887634831794,227660.43007695145,75886.81002565048,BENIGN
80,2012224.3609598933,10,3946.7039077623085,534.8970859538067,23.89778713614956,302.1339826013989,111.46500080206964,2212060.230948033,221206.02309480327,1095.4043287751506,212818.15695886826,9563.613084487819,0,0,200,3.92709114600817,27.569512722475583,523.0280724260482,1,0,0,0,0,0,1.0929783611879724,302.1339826013989,119.44239680288022,1.6780355919484777,79.45360501294269,10,3946.7039077623085,10169.06300638039,5,20.028099955935954,27543.169237448576,4563.321251547795,41314.753856172865,13771.584618724288,198613.04481747537,30830.647694559804,297919.56722621305,99306.52240873768,BENIGN
8080,1865487.0843866738,9,3032.1851874602553,656.7017372597567,55.40209541129441,206.84589413717,93.10683723449878,1713122.6765754705,190346.96406394115,1127.2568477301986,408129.51965402777,67148.53527782785,0,0,180,4.387834501559476,24.762036998082728,982.769213640067,0,0,0,1,1,0,1.1206704591552954,206.84589413717,99.31643415186326,1.8367380856381188,44.14351321939818,9,3032.1851874602553,7984.1714864638725,2,13.958945565690348,43514.177005067046,5308.356753127565,65271.26550760057,21757.088502533523,228841.91247148145,15602.95871273028,343262.86870722217,114420.95623574073,BENIGN
